Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/16  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/16  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/16  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/16  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/16  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/16  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/17  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/17  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/17  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/17  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/17  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/17  06:00:00,24475170.467678692,24475170.46767869,0.0 
 07/17  07:00:00,23368523.662911877,23368523.662911877,0.0 
 07/17  08:00:00,37568588.20929395,37568588.20929394,0.0 
 07/17  09:00:00,38196214.80174275,38196214.80174275,0.0 
 07/17  10:00:00,37390294.89690405,37390294.89690405,0.0 
 07/17  11:00:00,39028261.616230845,39028261.616230845,0.0 
 07/17  12:00:00,36555702.387526,36555702.38752599,0.0 
 07/17  13:00:00,40455293.50076438,40455293.50076437,0.0 
 07/17  14:00:00,38618756.273460135,38618756.27346013,0.0 
 07/17  15:00:00,38840427.22022839,38840427.22022838,0.0 
 07/17  16:00:00,38460393.07983964,38460393.07983964,0.0 
 07/17  17:00:00,26069055.417940363,26069055.41794036,0.0 
 07/17  18:00:00,14140849.80297079,14140849.80297079,0.0 
 07/17  19:00:00,8130572.664560412,8130572.664560412,0.0 
 07/17  20:00:00,8632156.369380672,8632156.369380672,0.0 
 07/17  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/17  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/17  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/17  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/18  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/18  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/18  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/18  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/18  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/18  06:00:00,22129264.24043506,22129264.240435056,0.0 
 07/18  07:00:00,22666506.154955857,22666506.154955857,0.0 
 07/18  08:00:00,36487548.848293364,36487548.848293364,0.0 
 07/18  09:00:00,37128176.468461975,37128176.46846197,0.0 
 07/18  10:00:00,36666878.52401279,36666878.52401279,0.0 
 07/18  11:00:00,38946927.580389604,38946927.580389604,0.0 
 07/18  12:00:00,36216561.4007839,36216561.4007839,0.0 
 07/18  13:00:00,40245431.65678224,40245431.65678224,0.0 
 07/18  14:00:00,39334805.64874776,39334805.64874775,0.0 
 07/18  15:00:00,41354155.197613984,41354155.19761398,0.0 
 07/18  16:00:00,40875088.89931435,40875088.899314344,0.0 
 07/18  17:00:00,29108797.651517503,29108797.651517496,0.0 
 07/18  18:00:00,14094330.418649679,14094330.418649679,0.0 
 07/18  19:00:00,8366905.51624467,8366905.51624467,0.0 
 07/18  20:00:00,8643169.140515625,8643169.140515625,0.0 
 07/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/18  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/18  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/18  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/19  02:00:00,8569604.825749658,8569604.825749658,0.0 
 07/19  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/19  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/19  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/19  06:00:00,22657337.872797154,22657337.87279715,0.0 
 07/19  07:00:00,23632883.833116908,23632883.833116904,0.0 
 07/19  08:00:00,37359187.52421122,37359187.52421121,0.0 
 07/19  09:00:00,38540906.95894135,38540906.95894134,0.0 
 07/19  10:00:00,38409978.23110311,38409978.23110311,0.0 
 07/19  11:00:00,40585643.211849935,40585643.21184993,0.0 
 07/19  12:00:00,37830640.1924465,37830640.1924465,0.0 
 07/19  13:00:00,40919383.24629898,40919383.24629898,0.0 
 07/19  14:00:00,40119749.487417325,40119749.487417325,0.0 
 07/19  15:00:00,42400508.0987235,42400508.0987235,0.0 
 07/19  16:00:00,41846333.19108233,41846333.19108231,0.0 
 07/19  17:00:00,29906962.078688744,29906962.07868874,0.0 
 07/19  18:00:00,14596011.733044913,14596011.733044915,0.0 
 07/19  19:00:00,8535705.051084137,8535705.051084137,0.0 
 07/19  20:00:00,8647762.527179811,8647762.527179811,0.0 
 07/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/19  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/20  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/20  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/20  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/20  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/20  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/20  06:00:00,22631031.415104598,22631031.415104598,0.0 
 07/20  07:00:00,23861158.62580875,23861158.625808746,0.0 
 07/20  08:00:00,37736661.78716203,37736661.78716202,0.0 
 07/20  09:00:00,38978071.54814537,38978071.54814537,0.0 
 07/20  10:00:00,38637370.375084214,38637370.37508421,0.0 
 07/20  11:00:00,40333245.271962404,40333245.271962404,0.0 
 07/20  12:00:00,37390412.1557054,37390412.15570539,0.0 
 07/20  13:00:00,40588207.55147233,40588207.55147232,0.0 
 07/20  14:00:00,39384523.23012285,39384523.23012285,0.0 
 07/20  15:00:00,40557057.20733885,40557057.20733884,0.0 
 07/20  16:00:00,39309019.5156126,39309019.5156126,0.0 
 07/20  17:00:00,27683428.244378153,27683428.24437815,0.0 
 07/20  18:00:00,14577717.68516591,14577717.68516591,0.0 
 07/20  19:00:00,8535609.590734117,8535609.590734119,0.0 
 07/20  20:00:00,8647758.904327448,8647758.904327448,0.0 
 07/20  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/20  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/20  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/20  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/21  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/21  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/21  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/21  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/21  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/21  06:00:00,22108270.03165958,22108270.031659584,0.0 
 07/21  07:00:00,22790177.869755603,22790177.869755596,0.0 
 07/21  08:00:00,36448007.99433732,36448007.99433732,0.0 
 07/21  09:00:00,37550254.44061207,37550254.44061207,0.0 
 07/21  10:00:00,37286194.35988659,37286194.35988659,0.0 
 07/21  11:00:00,39031875.32835306,39031875.32835306,0.0 
 07/21  12:00:00,36726060.595202535,36726060.595202535,0.0 
 07/21  13:00:00,39881064.47758074,39881064.47758074,0.0 
 07/21  14:00:00,38338707.67454377,38338707.67454377,0.0 
 07/21  15:00:00,40083009.39063935,40083009.39063934,0.0 
 07/21  16:00:00,39576590.91007969,39576590.91007968,0.0 
 07/21  17:00:00,28003251.25849654,28003251.258496538,0.0 
 07/21  18:00:00,14583071.601759912,14583071.601759912,0.0 
 07/21  19:00:00,8535592.170319453,8535592.170319453,0.0 
 07/21  20:00:00,8647757.093620792,8647757.093620792,0.0 
 07/21  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/21  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/21  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/21  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/22  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/22  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/22  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/22  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/22  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/22  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/22  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/22  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/22  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/22  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/22  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/23  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/23  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/23  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/23  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/23  05:00:00,5252068.596677196,5252068.596677196,0.0 
 07/23  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/23  20:00:00,5544343.596677196,5544343.596677196,0.0 
 07/23  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/23  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/23  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/23  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/24  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/24  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/24  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/24  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/24  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/24  06:00:00,18604016.46148224,18604016.46148224,0.0 
 07/24  07:00:00,19380055.867149107,19380055.867149107,0.0 
 07/24  08:00:00,30148696.829985518,30148696.829985514,0.0 
 07/24  09:00:00,30820302.448240187,30820302.448240187,0.0 
 07/24  10:00:00,30192842.465741232,30192842.46574123,0.0 
 07/24  11:00:00,31917546.373562697,31917546.373562694,0.0 
 07/24  12:00:00,27973939.43612294,27973939.436122935,0.0 
 07/24  13:00:00,32112179.80469366,32112179.804693654,0.0 
 07/24  14:00:00,31035161.868068635,31035161.868068635,0.0 
 07/24  15:00:00,32387177.988598976,32387177.988598976,0.0 
 07/24  16:00:00,32439360.6862165,32439360.6862165,0.0 
 07/24  17:00:00,21086612.95631924,21086612.956319235,0.0 
 07/24  18:00:00,14559695.198987853,14559695.198987853,0.0 
 07/24  19:00:00,8464310.206845865,8464310.206845867,0.0 
 07/24  20:00:00,8644403.526704427,8644403.526704427,0.0 
 07/24  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/24  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/24  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/24  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/25  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/25  02:00:00,8569604.825749658,8569604.825749658,0.0 
 07/25  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/25  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/25  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/25  06:00:00,18232458.98908285,18232458.989082847,0.0 
 07/25  07:00:00,19020302.379558142,19020302.37955814,0.0 
 07/25  08:00:00,31100082.83998539,31100082.839985386,0.0 
 07/25  09:00:00,32283353.557836942,32283353.557836942,0.0 
 07/25  10:00:00,32009758.47804191,32009758.478041906,0.0 
 07/25  11:00:00,33941494.02254596,33941494.02254596,0.0 
 07/25  12:00:00,30603180.073518787,30603180.073518783,0.0 
 07/25  13:00:00,34988508.062903956,34988508.062903956,0.0 
 07/25  14:00:00,34164022.9832046,34164022.9832046,0.0 
 07/25  15:00:00,36025103.46920228,36025103.46920228,0.0 
 07/25  16:00:00,36508702.556955226,36508702.556955226,0.0 
 07/25  17:00:00,25690787.650128193,25690787.650128186,0.0 
 07/25  18:00:00,14166189.920134444,14166189.920134442,0.0 
 07/25  19:00:00,8173850.240968054,8173850.240968054,0.0 
 07/25  20:00:00,8635492.640972693,8635492.640972693,0.0 
 07/25  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/25  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/25  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/25  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/26  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/26  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/26  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/26  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/26  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/26  06:00:00,18717391.400790524,18717391.400790524,0.0 
 07/26  07:00:00,19716444.683162607,19716444.683162604,0.0 
 07/26  08:00:00,33631701.57251674,33631701.57251673,0.0 
 07/26  09:00:00,34763290.88926211,34763290.889262095,0.0 
 07/26  10:00:00,34548600.127581835,34548600.12758183,0.0 
 07/26  11:00:00,36598016.23284111,36598016.23284111,0.0 
 07/26  12:00:00,33620351.14367591,33620351.14367589,0.0 
 07/26  13:00:00,37619968.767584175,37619968.767584175,0.0 
 07/26  14:00:00,36552987.55946468,36552987.55946468,0.0 
 07/26  15:00:00,37843228.51406485,37843228.51406484,0.0 
 07/26  16:00:00,35869357.39131001,35869357.39131001,0.0 
 07/26  17:00:00,23957694.123635612,23957694.123635605,0.0 
 07/26  18:00:00,14143272.134455375,14143272.134455375,0.0 
 07/26  19:00:00,8164133.111167737,8164133.111167737,0.0 
 07/26  20:00:00,8635663.505770907,8635663.505770907,0.0 
 07/26  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/26  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/26  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/26  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/27  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/27  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/27  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/27  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/27  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/27  06:00:00,19135725.567770634,19135725.567770634,0.0 
 07/27  07:00:00,20043047.68390326,20043047.683903255,0.0 
 07/27  08:00:00,33493456.759094514,33493456.759094507,0.0 
 07/27  09:00:00,34223975.10544842,34223975.10544841,0.0 
 07/27  10:00:00,33395575.60893848,33395575.60893848,0.0 
 07/27  11:00:00,35497552.07114135,35497552.07114135,0.0 
 07/27  12:00:00,32250169.122536838,32250169.122536838,0.0 
 07/27  13:00:00,35637086.409247994,35637086.409247994,0.0 
 07/27  14:00:00,34420598.63171822,34420598.63171821,0.0 
 07/27  15:00:00,36221053.85238756,36221053.85238756,0.0 
 07/27  16:00:00,35976302.48759374,35976302.48759373,0.0 
 07/27  17:00:00,25118461.676899727,25118461.676899727,0.0 
 07/27  18:00:00,14497273.274045497,14497273.274045497,0.0 
 07/27  19:00:00,8489669.948692497,8489669.948692497,0.0 
 07/27  20:00:00,8645967.642947517,8645967.642947515,0.0 
 07/27  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/27  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/27  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/27  24:00:00,8569604.825749658,8569604.82574966,0.0 
 07/28  01:00:00,8569604.825749658,8569604.82574966,0.0 
 07/28  02:00:00,8569604.825749658,8569604.82574966,0.0 
 07/28  03:00:00,8569604.825749658,8569604.82574966,0.0 
 07/28  04:00:00,8569604.825749658,8569604.82574966,0.0 
 07/28  05:00:00,8317334.825749658,8317334.82574966,0.0 
 07/28  06:00:00,19478347.834144533,19478347.834144533,0.0 
 07/28  07:00:00,19760896.151821204,19760896.151821204,0.0 
 07/28  08:00:00,33049689.686980713,33049689.686980713,0.0 
 07/28  09:00:00,33761356.03370026,33761356.03370025,0.0 
 07/28  10:00:00,33021203.069563705,33021203.069563705,0.0 
 07/28  11:00:00,35116248.22098649,35116248.220986485,0.0 
 07/28  12:00:00,31862089.734409545,31862089.73440954,0.0 
 07/28  13:00:00,35986754.06749572,35986754.06749572,0.0 
 07/28  14:00:00,34972426.16689722,34972426.16689722,0.0 
 07/28  15:00:00,36358917.52618187,36358917.52618187,0.0 
 07/28  16:00:00,36018816.86621342,36018816.86621342,0.0 
 07/28  17:00:00,23575902.66140744,23575902.661407437,0.0 
 07/28  18:00:00,14609062.173521543,14609062.173521541,0.0 
 07/28  19:00:00,8538150.47898085,8538150.478980852,0.0 
 07/28  20:00:00,8999331.820964705,8999331.820964705,0.0 
 07/28  21:00:00,8999331.820964705,8999331.820964705,0.0 
 07/28  22:00:00,8113188.731125657,8113188.731125657,0.0 
 07/28  23:00:00,6365454.451684226,6365454.451684226,0.0 
 07/28  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/29  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/29  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/29  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/29  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/29  05:00:00,5504338.596677196,5504338.596677196,0.0 
 07/29  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/29  20:00:00,5894038.596677196,5894038.596677196,0.0 
 07/29  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/29  22:00:00,5894038.596677196,5894038.596677196,0.0 
 07/29  23:00:00,5894038.596677196,5894038.596677196,0.0 
 07/29  24:00:00,5504338.596677196,5504338.596677196,0.0 
 07/30  01:00:00,5504338.596677196,5504338.596677196,0.0 
 07/30  02:00:00,5504338.596677196,5504338.596677196,0.0 
 07/30  03:00:00,5504338.596677196,5504338.596677196,0.0 
 07/30  04:00:00,5504338.596677196,5504338.596677196,0.0 
 07/30  05:00:00,5504338.596677196,5504338.596677196,0.0 
 07/30  06:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  07:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  08:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  09:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  10:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  11:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  12:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  13:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  14:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  15:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  16:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  17:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  18:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  19:00:00,4495258.596677196,4495258.596677196,0.0 
 07/30  20:00:00,5894038.596677196,5894038.596677196,0.0 
 07/30  21:00:00,5894038.596677196,5894038.596677196,0.0 
 07/30  22:00:00,5894038.596677196,5894038.596677196,0.0 
