Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 08/09  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/09  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/09  06:00:00,24756325.551643305,24756325.551643305,0.0 
 08/09  07:00:00,24206841.824133355,24206841.82413336,0.0 
 08/09  08:00:00,37424485.54836656,37424485.54836656,0.0 
 08/09  09:00:00,36956723.602079004,36956723.602079004,0.0 
 08/09  10:00:00,35303530.1109009,35303530.110900894,0.0 
 08/09  11:00:00,36468556.22640828,36468556.22640827,0.0 
 08/09  12:00:00,31699452.378888488,31699452.37888849,0.0 
 08/09  13:00:00,35782445.16630958,35782445.16630958,0.0 
 08/09  14:00:00,34288931.958662696,34288931.958662696,0.0 
 08/09  15:00:00,36030078.63316296,36030078.63316296,0.0 
 08/09  16:00:00,36436788.85216149,36436788.85216149,0.0 
 08/09  17:00:00,25251980.95196598,25251980.951965977,0.0 
 08/09  18:00:00,14431739.396767814,14431739.39676782,0.0 
 08/09  19:00:00,8516861.312712234,8516861.312712234,0.0 
 08/09  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/09  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/09  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/09  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/09  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/10  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/10  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/10  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/10  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/10  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/10  06:00:00,21554363.574821167,21554363.574821167,0.0 
 08/10  07:00:00,20713611.49986822,20713611.499868225,0.0 
 08/10  08:00:00,34173628.66307254,34173628.66307254,0.0 
 08/10  09:00:00,35345096.79081552,35345096.79081551,0.0 
 08/10  10:00:00,34967035.136837065,34967035.136837065,0.0 
 08/10  11:00:00,36770099.878652394,36770099.8786524,0.0 
 08/10  12:00:00,33496187.379937977,33496187.379937973,0.0 
 08/10  13:00:00,37754560.53222373,37754560.53222373,0.0 
 08/10  14:00:00,36148884.248392075,36148884.248392075,0.0 
 08/10  15:00:00,38122977.47863543,38122977.47863543,0.0 
 08/10  16:00:00,38263585.555619024,38263585.55561902,0.0 
 08/10  17:00:00,27103638.90703414,27103638.90703414,0.0 
 08/10  18:00:00,14483348.5255576,14483348.525557602,0.0 
 08/10  19:00:00,8485087.958026966,8485087.958026964,0.0 
 08/10  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/10  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/10  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/10  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/10  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/11  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/11  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/11  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/11  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/11  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/11  06:00:00,21288042.46793738,21288042.46793738,0.0 
 08/11  07:00:00,21130163.196352992,21130163.196352992,0.0 
 08/11  08:00:00,35124170.12508012,35124170.12508012,0.0 
 08/11  09:00:00,36062249.818821035,36062249.818821035,0.0 
 08/11  10:00:00,35758621.884857416,35758621.884857416,0.0 
 08/11  11:00:00,37722618.839712426,37722618.839712426,0.0 
 08/11  12:00:00,34949473.35377792,34949473.35377792,0.0 
 08/11  13:00:00,39181627.83258764,39181627.83258764,0.0 
 08/11  14:00:00,38381270.54713866,38381270.54713866,0.0 
 08/11  15:00:00,39482996.25603045,39482996.25603045,0.0 
 08/11  16:00:00,38791371.22249049,38791371.22249049,0.0 
 08/11  17:00:00,27748680.314187832,27748680.314187832,0.0 
 08/11  18:00:00,14415579.584732616,14415579.584732622,0.0 
 08/11  19:00:00,8828679.662640858,8828679.66264086,0.0 
 08/11  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/11  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/11  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/11  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/11  24:00:00,5504338.596677196,5504338.596677196,0.0 
 08/12  01:00:00,5504338.596677196,5504338.596677196,0.0 
 08/12  02:00:00,5504338.596677196,5504338.596677196,0.0 
 08/12  03:00:00,5504338.596677196,5504338.596677196,0.0 
 08/12  04:00:00,5504338.596677196,5504338.596677196,0.0 
 08/12  05:00:00,5504338.596677196,5504338.596677196,0.0 
 08/12  06:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  07:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  08:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  09:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  10:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  11:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  12:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  13:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  14:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  15:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  16:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  17:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  18:00:00,4495258.596677196,4495258.596677196,0.0 
 08/12  19:00:00,4844953.596677196,4844953.596677196,0.0 
 08/12  20:00:00,5894038.596677196,5894038.596677196,0.0 
 08/12  21:00:00,5894038.596677196,5894038.596677196,0.0 
 08/12  22:00:00,5894038.596677196,5894038.596677196,0.0 
 08/12  23:00:00,5894038.596677196,5894038.596677196,0.0 
 08/12  24:00:00,5504338.596677196,5504338.596677196,0.0 
 08/13  01:00:00,5504338.596677196,5504338.596677196,0.0 
 08/13  02:00:00,5504338.596677196,5504338.596677196,0.0 
 08/13  03:00:00,5504338.596677196,5504338.596677196,0.0 
 08/13  04:00:00,5504338.596677196,5504338.596677196,0.0 
 08/13  05:00:00,5504338.596677196,5504338.596677196,0.0 
 08/13  06:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  07:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  08:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  09:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  10:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  11:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  12:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  13:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  14:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  15:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  16:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  17:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  18:00:00,4495258.596677196,4495258.596677196,0.0 
 08/13  19:00:00,4844953.596677196,4844953.596677196,0.0 
 08/13  20:00:00,5894038.596677196,5894038.596677196,0.0 
 08/13  21:00:00,5894038.596677196,5894038.596677196,0.0 
 08/13  22:00:00,5894038.596677196,5894038.596677196,0.0 
 08/13  23:00:00,5894038.596677196,5894038.596677196,0.0 
 08/13  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/14  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/14  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/14  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/14  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/14  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/14  06:00:00,26673908.309195295,26673908.309195295,0.0 
 08/14  07:00:00,25910396.713176325,25910396.713176325,0.0 
 08/14  08:00:00,38927104.83580425,38927104.83580424,0.0 
 08/14  09:00:00,38890264.9577907,38890264.9577907,0.0 
 08/14  10:00:00,37868761.07682499,37868761.07682499,0.0 
 08/14  11:00:00,39494554.021312825,39494554.02131282,0.0 
 08/14  12:00:00,36191174.94322152,36191174.94322152,0.0 
 08/14  13:00:00,39540251.74163328,39540251.74163328,0.0 
 08/14  14:00:00,37969225.281706594,37969225.281706594,0.0 
 08/14  15:00:00,38594528.54056109,38594528.54056109,0.0 
 08/14  16:00:00,38333758.23440076,38333758.23440076,0.0 
 08/14  17:00:00,27212246.99870141,27212246.998701405,0.0 
 08/14  18:00:00,14623309.131098792,14623309.131098794,0.0 
 08/14  19:00:00,8900584.757339213,8900584.757339215,0.0 
 08/14  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/14  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/14  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/14  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/14  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/15  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/15  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/15  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/15  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/15  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/15  06:00:00,23336090.852991853,23336090.852991857,0.0 
 08/15  07:00:00,22276747.289391946,22276747.289391946,0.0 
 08/15  08:00:00,35667885.451290555,35667885.451290555,0.0 
 08/15  09:00:00,36155742.69841126,36155742.69841126,0.0 
 08/15  10:00:00,35821132.81398414,35821132.81398414,0.0 
 08/15  11:00:00,37760776.68035315,37760776.68035315,0.0 
 08/15  12:00:00,34517457.56304072,34517457.56304072,0.0 
 08/15  13:00:00,38025907.98336552,38025907.98336551,0.0 
 08/15  14:00:00,36906958.31290498,36906958.31290498,0.0 
 08/15  15:00:00,38403601.38164347,38403601.38164347,0.0 
 08/15  16:00:00,38077684.85457656,38077684.85457656,0.0 
 08/15  17:00:00,26672844.537458844,26672844.537458837,0.0 
 08/15  18:00:00,14153904.98141487,14153904.98141487,0.0 
 08/15  19:00:00,8837219.638895236,8837219.638895236,0.0 
 08/15  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/15  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/15  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/15  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/15  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/16  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/16  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/16  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/16  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/16  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/16  06:00:00,21913567.35563258,21913567.35563258,0.0 
 08/16  07:00:00,21295980.355081305,21295980.355081305,0.0 
 08/16  08:00:00,35104551.818396196,35104551.818396196,0.0 
 08/16  09:00:00,35718551.65241086,35718551.65241086,0.0 
 08/16  10:00:00,34665529.283364125,34665529.283364125,0.0 
 08/16  11:00:00,36201439.23801388,36201439.238013886,0.0 
 08/16  12:00:00,33194113.918252837,33194113.91825284,0.0 
 08/16  13:00:00,37361670.94223558,37361670.94223558,0.0 
 08/16  14:00:00,36795617.470114216,36795617.47011421,0.0 
 08/16  15:00:00,38069361.09614377,38069361.09614377,0.0 
 08/16  16:00:00,38114050.75155407,38114050.75155407,0.0 
 08/16  17:00:00,26934581.201407023,26934581.201407023,0.0 
 08/16  18:00:00,14497769.88418222,14497769.884182222,0.0 
 08/16  19:00:00,8875475.208753007,8875475.208753007,0.0 
 08/16  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/16  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/16  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/16  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/16  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/17  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/17  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/17  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/17  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/17  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/17  06:00:00,21275990.705425415,21275990.705425415,0.0 
 08/17  07:00:00,20823266.51855351,20823266.518553514,0.0 
 08/17  08:00:00,34535633.104260124,34535633.10426012,0.0 
 08/17  09:00:00,35545268.766218536,35545268.76621853,0.0 
 08/17  10:00:00,35314353.67658079,35314353.67658079,0.0 
 08/17  11:00:00,37080816.9034577,37080816.9034577,0.0 
 08/17  12:00:00,34283104.66311336,34283104.66311336,0.0 
 08/17  13:00:00,38363047.3521555,38363047.35215551,0.0 
 08/17  14:00:00,37356589.0580877,37356589.0580877,0.0 
 08/17  15:00:00,39155020.46075341,39155020.46075341,0.0 
 08/17  16:00:00,39336406.021318726,39336406.021318726,0.0 
 08/17  17:00:00,28813369.33490294,28813369.334902935,0.0 
 08/17  18:00:00,14291270.195958598,14291270.1959586,0.0 
 08/17  19:00:00,8856290.221004846,8856290.221004846,0.0 
 08/17  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/17  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/17  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/17  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/17  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/18  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/18  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/18  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/18  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/18  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/18  06:00:00,21593146.35761833,21593146.357618332,0.0 
 08/18  07:00:00,21465392.647091195,21465392.647091195,0.0 
 08/18  08:00:00,35166968.76658725,35166968.76658725,0.0 
 08/18  09:00:00,36336019.24706121,36336019.24706121,0.0 
 08/18  10:00:00,36261239.46314192,36261239.463141926,0.0 
 08/18  11:00:00,38543082.56484816,38543082.564848155,0.0 
 08/18  12:00:00,36122279.95097463,36122279.95097463,0.0 
 08/18  13:00:00,40178908.49684126,40178908.49684125,0.0 
 08/18  14:00:00,39622645.28524417,39622645.28524417,0.0 
 08/18  15:00:00,41543278.41189038,41543278.41189037,0.0 
 08/18  16:00:00,41366363.068651706,41366363.068651706,0.0 
 08/18  17:00:00,31091011.056356683,31091011.056356683,0.0 
 08/18  18:00:00,14226370.548006238,14226370.54800624,0.0 
 08/18  19:00:00,8857019.309235107,8857019.309235107,0.0 
 08/18  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/18  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/18  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/18  24:00:00,5504338.596677196,5504338.596677196,0.0 
 08/19  01:00:00,5504338.596677196,5504338.596677196,0.0 
 08/19  02:00:00,5504338.596677196,5504338.596677196,0.0 
 08/19  03:00:00,5504338.596677196,5504338.596677196,0.0 
 08/19  04:00:00,5504338.596677196,5504338.596677196,0.0 
 08/19  05:00:00,5504338.596677196,5504338.596677196,0.0 
 08/19  06:00:00,5045428.596677196,5045428.596677196,0.0 
 08/19  07:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  08:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  09:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  10:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  11:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  12:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  13:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  14:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  15:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  16:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  17:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  18:00:00,4495258.596677196,4495258.596677196,0.0 
 08/19  19:00:00,4844953.596677196,4844953.596677196,0.0 
 08/19  20:00:00,5894038.596677196,5894038.596677196,0.0 
 08/19  21:00:00,5894038.596677196,5894038.596677196,0.0 
 08/19  22:00:00,5894038.596677196,5894038.596677196,0.0 
 08/19  23:00:00,5894038.596677196,5894038.596677196,0.0 
 08/19  24:00:00,5504338.596677196,5504338.596677196,0.0 
 08/20  01:00:00,5504338.596677196,5504338.596677196,0.0 
 08/20  02:00:00,5504338.596677196,5504338.596677196,0.0 
 08/20  03:00:00,5504338.596677196,5504338.596677196,0.0 
 08/20  04:00:00,5504338.596677196,5504338.596677196,0.0 
 08/20  05:00:00,5504338.596677196,5504338.596677196,0.0 
 08/20  06:00:00,5045428.596677196,5045428.596677196,0.0 
 08/20  07:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  08:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  09:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  10:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  11:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  12:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  13:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  14:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  15:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  16:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  17:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  18:00:00,4495258.596677196,4495258.596677196,0.0 
 08/20  19:00:00,4844953.596677196,4844953.596677196,0.0 
 08/20  20:00:00,5894038.596677196,5894038.596677196,0.0 
 08/20  21:00:00,5894038.596677196,5894038.596677196,0.0 
 08/20  22:00:00,5894038.596677196,5894038.596677196,0.0 
 08/20  23:00:00,5894038.596677196,5894038.596677196,0.0 
 08/20  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/21  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/21  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/21  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/21  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/21  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/21  06:00:00,26253393.66070855,26253393.660708554,0.0 
 08/21  07:00:00,26169923.592218447,26169923.592218447,0.0 
 08/21  08:00:00,38881110.43711562,38881110.43711562,0.0 
 08/21  09:00:00,39710952.80783272,39710952.807832725,0.0 
 08/21  10:00:00,39302667.1791759,39302667.1791759,0.0 
 08/21  11:00:00,41055295.22766467,41055295.22766467,0.0 
 08/21  12:00:00,37977674.656015836,37977674.656015836,0.0 
 08/21  13:00:00,41754879.54753249,41754879.54753249,0.0 
 08/21  14:00:00,41033466.66763326,41033466.66763326,0.0 
 08/21  15:00:00,42653343.946838,42653343.946838,0.0 
 08/21  16:00:00,42408650.40936357,42408650.40936357,0.0 
 08/21  17:00:00,30789316.18676229,30789316.186762284,0.0 
 08/21  18:00:00,14594861.88281792,14594861.882817924,0.0 
 08/21  19:00:00,8892970.386916311,8892970.38691631,0.0 
 08/21  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/21  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/21  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/21  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/21  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/22  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/22  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/22  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/22  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/22  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/22  06:00:00,24654504.3733284,24654504.3733284,0.0 
 08/22  07:00:00,23969532.368050266,23969532.368050274,0.0 
 08/22  08:00:00,36779669.508125134,36779669.508125134,0.0 
 08/22  09:00:00,37712147.25178726,37712147.25178726,0.0 
 08/22  10:00:00,37617417.7924078,37617417.7924078,0.0 
 08/22  11:00:00,39923351.71038625,39923351.71038623,0.0 
 08/22  12:00:00,37661646.16814576,37661646.16814575,0.0 
 08/22  13:00:00,40652088.83502607,40652088.83502607,0.0 
 08/22  14:00:00,39110945.82651283,39110945.82651283,0.0 
 08/22  15:00:00,40368531.31260735,40368531.31260735,0.0 
 08/22  16:00:00,40057417.05571552,40057417.05571552,0.0 
 08/22  17:00:00,28044572.620669357,28044572.620669357,0.0 
 08/22  18:00:00,14520287.665530855,14520287.665530857,0.0 
 08/22  19:00:00,9242320.095989157,9242320.095989157,0.0 
 08/22  20:00:00,8999331.820964705,8999331.820964705,0.0 
 08/22  21:00:00,8999331.820964705,8999331.820964705,0.0 
 08/22  22:00:00,8113188.731125657,8113188.731125657,0.0 
 08/22  23:00:00,6365454.451684226,6365454.451684226,0.0 
 08/22  24:00:00,8569604.825749658,8569604.82574966,0.0 
 08/23  01:00:00,8569604.825749658,8569604.82574966,0.0 
 08/23  02:00:00,8569604.825749658,8569604.82574966,0.0 
 08/23  03:00:00,8569604.825749658,8569604.82574966,0.0 
 08/23  04:00:00,8569604.825749658,8569604.82574966,0.0 
 08/23  05:00:00,8569604.825749658,8569604.82574966,0.0 
 08/23  06:00:00,22776831.009921566,22776831.009921566,0.0 
 08/23  07:00:00,21630360.91844787,21630360.91844787,0.0 
 08/23  08:00:00,35138891.24495311,35138891.2449531,0.0 
